,player_name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,is_new_player,total_points_sum,total_points_mean,non_zero_gw_count,total_points_non_zero_sum,total_points_non_zero_mean,price,position,DC_points,first_10_mean,first_5_mean
565,Carlos Henrique Casimiro,Man Utd,2.0,0.0,1.3333333333333333,0.0,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,10.0,2.0,0.0,0.0,2.0,2.0,1.3333333333333333,2.0,2.0,1.0,1.0,0.0,2.0,False,48.0,1.263157894736842,24,48.0,2.0,5.5,Midfielder,,0.5666666666666667,0.8666666666666666
244,Kyle Walker,Burnley,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.3333333333333333,0.0,0.0,0.0,False,12.666666666666666,0.35185185185185186,12,12.666666666666668,1.0555555555555556,4.5,Defender,10.0,0.5631578947368421,0.4631578947368421
383,Nathan Aké,Man City,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,False,25.0,0.6578947368421053,11,25.0,2.272727272727273,5.5,Defender,10.0,0.5631578947368421,0.2631578947368421
330,Crysencio Summerville,West Ham,1.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.6666666666666667,7.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.3333333333333333,False,33.0,0.868421052631579,21,33.00000000000001,1.5714285714285718,5.5,Midfielder,,0.5333333333333334,0.7333333333333334
26,Endo Wataru,Liverpool,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,23.0,0.6052631578947368,24,23.0,0.9583333333333334,5.0,Midfielder,,0.5333333333333333,0.26666666666666666
79,Andrés García,Aston Villa,0.0,0.0,,,1.0,0.0,1.5,,,,,1.0,,0.0,,,,,,1.0,1.0,,,,0.0,,1.5,1.0,1.0,0.0,0.0,,1.5,,0.0,1.0,2.0,0.0,False,13.5,0.675,11,13.5,1.2272727272727273,4.0,Defender,10.0,0.513157894736842,0.4631578947368421
176,Evan Ferguson,Brighton,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.0,,,1.0,1.0,0.0,1.0,1.0,,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.6666666666666666,,0.6666666666666666,,,1.0,7.0,0.6666666666666666,0.0,False,22.0,0.7586206896551724,17,22.0,1.2941176470588236,5.5,Forward,,0.5,0.2
492,João Pedro Ferreira da Silva,Nott'm Forest,1.0,0.0,1.0,1.0,,,0.0,1.0,1.0,0.0,,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,,1.0,1.0,3.0,2.0,1.0,0.0,1.0,,,1.0,1.0,1.0,0.0,False,36.0,1.125,24,36.0,1.5,5.5,Midfielder,,0.5,0.6
45,James Hill,Bournemouth,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,False,17.0,0.4473684210526316,11,17.0,1.5454545454545454,4.0,Defender,10.0,0.4964912280701754,0.6631578947368422
657,Tim Iroegbunam,Everton,0.3333333333333333,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.5,0.0,1.0,1.0,1.0,0.0,1.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.5,2.0,False,21.5,0.5657894736842105,19,21.5,1.131578947368421,5.0,Midfielder,,0.4666666666666667,0.6666666666666667
649,Nathan Patterson,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False,14.0,0.3684210526315789,12,14.0,1.1666666666666667,4.5,Defender,10.0,0.4631578947368421,0.2631578947368421
510,Rico Henry,Brentford,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.10526315789473684,4,4.0,1.0,4.5,Defender,10.0,0.4631578947368421,0.4631578947368421
40,Marcos Senesi Barón,Bournemouth,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,1.0,0.0,,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,1.0,0.0,0.0,,0.0,0.0,2.0,0.0,False,21.0,0.65625,11,21.0,1.9090909090909092,4.5,Defender,10.0,0.4631578947368421,0.6631578947368422
607,Gabriel Fernando de Jesus,Arsenal,0.0,1.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,12.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,16.0,False,42.0,1.105263157894737,14,42.0,3.0,6.5,Forward,,0.4333333333333333,0.4666666666666666
523,Fábio Freitas Gouveia Carvalho,Brentford,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,False,35.0,0.9210526315789473,20,35.0,1.75,5.0,Midfielder,,0.4,0.6
637,Sean Longstaff,Leeds,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.0,0.0,0.0,0.0,2.0,1.3333333333333333,1.0,1.0,1.0,False,31.666666666666664,0.8796296296296295,23,31.666666666666664,1.3768115942028984,5.0,Midfielder,,0.4,0.2
193,Ryan Sessegnon,Fulham,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.6666666666666665,1.0,0.0,0.0,7.0,11.0,3.6666666666666665,0.0,0.0,1.0,0.0,3.6666666666666665,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,0.0,False,56.99999999999999,1.4999999999999998,17,57.0,3.3529411764705883,5.5,Midfielder,,0.4,0.4
485,Felipe Rodrigues da Silva,Nott'm Forest,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,-1.0,1.0,0.6666666666666666,1.0,6.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.5,,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,,False,36.49999999999999,1.0138888888888886,24,36.5,1.5208333333333333,4.5,Defender,10.0,0.37982456140350873,0.3631578947368421
568,Toby Collyer,Man Utd,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,False,5.999999999999999,0.15789473684210523,10,5.999999999999999,0.5999999999999999,4.5,Midfielder,,0.3666666666666667,0.4666666666666667
418,Benoît Badiashile Mukinayi,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,False,5.0,0.15625,4,5.0,1.25,4.5,Defender,10.0,0.3631578947368421,0.2631578947368421
390,Vitor de Oliveira Nunes dos Reis,Man City,,,,,0.0,1.0,,,,0.0,0.0,,1.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,False,3.0,0.15,3,3.0,1.0,5.0,Defender,10.0,0.3631578947368421,0.2631578947368421
10,Joe Gomez,Liverpool,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,14.0,0.3684210526315789,11,14.0,1.2727272727272727,5.0,Defender,10.0,0.3631578947368421,0.4631578947368421
647,Séamus Coleman,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,False,4.75,0.125,7,4.75,0.6785714285714286,4.5,Defender,10.0,0.3631578947368421,0.2631578947368421
118,Matt Targett,Newcastle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.05263157894736842,2,2.0,1.0,4.0,Defender,10.0,0.3631578947368421,0.4631578947368421
556,Tyrell Malacia,Man Utd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.05263157894736842,2,2.0,1.0,4.0,Defender,10.0,0.3631578947368421,0.4631578947368421
555,Ayden Heaven,Man Utd,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,False,4.0,0.14285714285714285,4,4.0,1.0,4.0,Defender,10.0,0.3631578947368421,0.4631578947368421
356,Pedro Cardoso de Lima,Wolves,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.05263157894736842,2,2.0,1.0,4.0,Defender,10.0,0.3631578947368421,0.4631578947368421
186,Jorge Cuenca Barreno,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,False,9.0,0.23684210526315788,8,9.0,1.125,4.5,Defender,10.0,0.3631578947368421,0.2631578947368421
518,Kim Ji-soo,Brentford,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.07894736842105263,3,3.0,1.0,4.0,Defender,10.0,0.3631578947368421,0.4631578947368421
389,Nico O'Reilly,Man City,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,8.0,0.0,0.0,0.6666666666666666,11.0,0.0,0.0,11.0,False,40.0,1.0526315789473684,12,40.0,3.3333333333333335,5.0,Defender,10.0,0.3631578947368421,0.2631578947368421
357,Alfie Pond,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.030303030303030304,1,1.0,1.0,4.0,Defender,10.0,0.3631578947368421,0.2631578947368421
431,Kiernan Dewsbury-Hall,Chelsea,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,6.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,False,18.0,0.47368421052631576,16,18.0,1.125,5.0,Midfielder,,0.33333333333333337,0.4
81,Lamare Bogarde,Aston Villa,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,False,5.749999999999999,0.15131578947368418,10,5.749999999999999,0.575,4.0,Defender,10.0,0.32149122807017544,0.32982456140350874
19,Federico Chiesa,Liverpool,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,7.0,0.1891891891891892,8,7.0,0.875,6.5,Midfielder,,0.3,0.2
434,Mykhailo Mudryk,Chelsea,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,7.0,0.18421052631578946,7,7.0,1.0,5.0,Midfielder,,0.3,0.4
34,Norberto Murara Neto,Bournemouth,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,False,7.0,0.20588235294117646,2,7.0,3.5,4.5,Goalkeeper,,0.3,0.6
158,Julio Enciso Espínola,Brighton,,0.0,0.0,0.0,1.0,1.0,,,1.0,,2.0,3.0,,,0.0,0.0,,1.0,1.0,,,,0.0,,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,,1.0,False,15.0,0.75,12,15.0,1.25,5.5,Midfielder,,0.3,0.2
422,Josh Acheampong,Chelsea,,,0.0,0.0,,,0.0,0.0,0.3333333333333333,,0.0,0.0,,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,,0.3333333333333333,0.3333333333333333,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,False,4.0,0.16,5,4.0,0.8,4.0,Defender,10.0,0.2964912280701754,0.2631578947368421
488,Willy Boly,Nott'm Forest,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.0,False,6.0,0.15789473684210525,7,6.0,0.8571428571428571,4.0,Defender,10.0,0.2964912280701754,0.32982456140350874
404,James McAtee,Man City,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,2.6666666666666665,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,2.6666666666666665,1.0,0.0,6.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,False,29.0,0.7631578947368421,15,29.0,1.9333333333333333,5.5,Midfielder,,0.26666666666666666,0.2
614,Pascal Struijk,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
420,Mamadou Sarr,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
651,Reece Welch,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
608,Cristhian Mosquera,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,5.5,Defender,10.0,0.2631578947368421,0.2631578947368421
613,Jayden Bogle,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
615,Jaka Bijol,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
650,Roman Dixon,Everton,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
616,Sebastiaan Bornauw,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
617,Sam Byram,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
591,Josh Nichols,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
619,Joe Rodon,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
620,Isaac Schmidt,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
423,Aarón Anselmino,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
618,Gabriel Gudmundsson,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
487,Zach Abbott,Nott'm Forest,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,,0.0,0.0,,,,,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
590,Maldini Kacurri,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
384,Abdukodir Khusanov,Man City,,,,,0.0,0.0,,,,0.0,1.0,,0.0,0.0,0.0,,,2.0,0.0,0.0,-1.0,0.0,0.0,6.0,,,6.0,0.0,,,0.0,,,0.0,0.0,,,0.0,False,14.0,0.7,5,14.0,2.8,5.5,Defender,10.0,0.2631578947368421,0.2631578947368421
486,Omar Richards,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
484,Jair Paula da Cunha Filho,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
515,Benjamin Arthur,Brentford,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
516,Benjamin Fredrick,Brentford,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
517,Aaron Hickey,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
483,David Mota Veiga Teixeira do Carmo,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
454,Caleb Kporha,Crystal Palace,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,False,2.0,0.06060606060606061,2,2.0,1.0,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
519,Jayden Meghoma,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,1.0,0.027777777777777776,1,1.0,1.0,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
453,Rob Holding,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
451,Chadi Riad Dnanou,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.02631578947368421,1,1.0,1.0,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
547,Diego León Blanco,Man Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
416,Levi Samuels Colwill,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,5.0,Defender,10.0,0.2631578947368421,0.2631578947368421
553,Harry Amass,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,2.0,0.5,0.5,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.0,,False,4.5,0.14516129032258066,5,4.5,0.9,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
554,Tyler Fredricson,Man Utd,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,2.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,False,2.0,0.1111111111111111,1,2.0,2.0,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
448,Borna Sosa,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,5.0,Defender,10.0,0.2631578947368421,0.2631578947368421
589,Brayden Clarke,Arsenal,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
